init_type,sel_type,cross_type,mut_type,term_type,fitness_func,avg_fit_score,std_fit_score,max_fit_score,min_fit_score,avg_gens
gaussian,tournament,centroid,gaussian,convergence,rastrigin,0.15889335678516325,0.15168923102811235,0.5876246488417749,6.241263299955335e-06,37.72
uniform,tournament,2_parent_average,swap,generations,spherical,0.16003278435272464,0.5815157086655098,5.261462240569971,3.415143926799992e-11,30.0
uniform,rws,2_parent_average,uniform,convergence,rastrigin,0.16233210699098752,0.1581733578935565,0.5903112342763635,0.00010979860000759345,38.58
uniform,tournament,binary_mask,uniform,convergence,booth,0.1628511199137052,0.1474038322115308,0.5629145632506639,0.0009419568501977827,24.25
gaussian,rws,centroid,gaussian,generations,himmelblau,0.16326328551454342,0.31923078085330475,1.801655627866749,2.3941453479242903e-05,30.0
gaussian,rws,2_parent_average,gaussian,convergence,rastrigin,0.16420283497949392,0.16027915844021165,0.5435926675557781,2.752061669042405e-05,32.53
gaussian,tournament,2_parent_average,uniform,convergence,rastrigin,0.16471635930985096,0.1660019185654203,0.562184282781029,1.2092655616413595e-05,34.05
uniform,tournament,binary_mask,uniform,generations,booth,0.1648069917055763,0.22220286237006037,1.2622195093728714,0.00041139380037473667,30.0
gaussian,rws,binary_mask,swap,generations,spherical,0.16500023334253985,0.2686140952874469,1.5220874403426214,1.6000257776229428e-05,30.0
gaussian,rws,centroid,uniform,generations,himmelblau,0.16553013542130673,0.3552233216928529,3.0277443272752302,1.028034688709149e-06,30.0
uniform,tournament,2_parent_average,uniform,convergence,rastrigin,0.16595255098683623,0.16072627354284016,0.592501353607112,0.00019723515580949424,35.98
gaussian,tournament,centroid,uniform,generations,himmelblau,0.16722274426529254,0.36921803395976854,2.4798811517126267,1.55410108714535e-06,30.0
uniform,rws,two_point,uniform,convergence,himmelblau,0.16858834851934495,0.14709116060558458,0.5578813163443034,0.0016581740811639724,25.1
gaussian,tournament,two_point,gaussian,convergence,rastrigin,0.17009883158798478,0.14252401085418237,0.5977450142840404,0.004112142455653611,35.12
gaussian,tournament,two_point,uniform,convergence,himmelblau,0.17055161132156038,0.15165293253778045,0.5532981349503371,9.621885484771179e-05,24.06
uniform,rws,centroid,gaussian,generations,himmelblau,0.17104031520086133,1.0582983883970305,10.632208778509163,1.5721620645588126e-07,30.0
uniform,tournament,centroid,uniform,convergence,rastrigin,0.17401466369043359,0.15448630335125654,0.5807527098093601,3.6263401518965566e-05,41.25
gaussian,tournament,2_parent_average,gaussian,convergence,rastrigin,0.17414150283677368,0.1565735069960038,0.5706067188710158,0.0009469247838538308,30.04
uniform,rws,binary_mask,uniform,generations,booth,0.17506718766089135,0.6400796744448389,6.359057274326732,7.093630791022511e-06,30.0
uniform,tournament,binary_mask,uniform,convergence,himmelblau,0.17527230992699677,0.14096159569292144,0.5734072038024368,0.0007025137586258376,25.8
gaussian,rws,2_parent_average,uniform,convergence,rastrigin,0.1759231824013189,0.15672563517028534,0.5949977855462265,4.184959284003753e-05,34.45
uniform,rws,binary_mask,uniform,convergence,himmelblau,0.1759806953663412,0.15532037278203673,0.5887109127673645,0.0001634014071733369,23.94
gaussian,tournament,centroid,uniform,convergence,rastrigin,0.17628342846950545,0.16175583302650684,0.5971193107621744,0.00033849197294699707,36.64
gaussian,rws,two_point,uniform,convergence,himmelblau,0.1763727984074251,0.1405916682903429,0.5892958139569395,0.0008963432427225368,25.5
gaussian,rws,binary_mask,uniform,convergence,himmelblau,0.17790210879778445,0.15714608697341986,0.5571075959674257,0.0010427888817359965,25.18
gaussian,tournament,binary_mask,swap,convergence,spherical,0.1782204650490698,0.32697737991042325,2.113343298554058,4.0679842197464646e-07,55.84
uniform,tournament,centroid,gaussian,convergence,rastrigin,0.18335662461086805,0.1664232519151984,0.5881654189097034,5.9473128978027034e-05,44.05
gaussian,tournament,binary_mask,uniform,convergence,himmelblau,0.18361762123041583,0.1266478563087673,0.5434005855869571,0.005024600623451935,24.56
uniform,tournament,2_parent_average,swap,convergence,spherical,0.18366954459503693,0.5119936369484471,4.416936593216062,1.0056054726298232e-09,55.85
gaussian,rws,two_point,uniform,generations,himmelblau,0.18599525659545232,0.3561853337046092,2.834183042632561,5.922260031662305e-05,30.0
uniform,tournament,two_point,uniform,generations,himmelblau,0.18605211814179984,0.2537777002905882,1.5133881479849545,0.0014330736198638274,30.0
gaussian,tournament,two_point,swap,convergence,spherical,0.19085212523803155,0.362495068208875,1.8055356879347548,3.8015534343325426e-06,60.66
gaussian,tournament,two_point,uniform,generations,himmelblau,0.1927595104845853,0.29167114225357793,2.1776217912501865,0.0005411437617078372,30.0
gaussian,tournament,binary_mask,gaussian,convergence,rastrigin,0.19336755590077234,0.1508230606343018,0.5436249160679587,9.86146346271255e-05,30.91
uniform,tournament,two_point,uniform,convergence,rastrigin,0.19352361770930437,0.14707786386575578,0.5998198084449768,0.008396069993818145,44.0
gaussian,tournament,binary_mask,uniform,generations,himmelblau,0.195214903166015,0.2971626243297137,2.36580224775041,0.0016552036624010954,30.0
uniform,tournament,two_point,gaussian,convergence,rastrigin,0.19709155246030374,0.14710461934235605,0.5494614674330016,0.0011603533808788313,39.64
gaussian,tournament,two_point,uniform,convergence,rastrigin,0.1982842572194233,0.16136522320231356,0.5967670995406493,0.0013273111766523016,36.2
uniform,tournament,binary_mask,gaussian,convergence,rastrigin,0.1993391985331713,0.15169629681601163,0.5427132146910267,0.0004766936471298777,39.06
uniform,rws,binary_mask,uniform,convergence,rastrigin,0.20048725380444637,0.16532678634428433,0.5785961923172636,0.0020290737988446494,45.15
uniform,rws,binary_mask,gaussian,convergence,rastrigin,0.20343377193286355,0.16152300612585685,0.5544316602105042,0.0035866116356544353,43.28
gaussian,tournament,two_point,swap,generations,spherical,0.20819319347471432,0.3208167729798869,1.8134186463399975,3.1948878060570155e-05,30.0
uniform,tournament,binary_mask,uniform,convergence,rastrigin,0.21182645554310736,0.16180559238402578,0.592928982813099,0.0008375581768831353,41.11
gaussian,rws,binary_mask,uniform,generations,himmelblau,0.2149264298613317,0.3026629705858157,1.6753048266226658,0.0005706643072624862,30.0
uniform,rws,binary_mask,uniform,generations,himmelblau,0.21676413903788513,0.32889241046157425,2.115182486091993,0.00042599238459987504,30.0
uniform,rws,two_point,gaussian,convergence,rastrigin,0.21728314943291044,0.1745997999109738,0.5828167717574395,0.0005725264218483517,43.98
uniform,rws,two_point,uniform,convergence,rastrigin,0.21814400950482665,0.15657130494950253,0.5852509269028587,0.00022046858244806344,45.58
uniform,rws,two_point,uniform,generations,himmelblau,0.2191942172370055,0.3085496021248606,2.0954911864998387,0.0027898918083674572,30.0
gaussian,rws,binary_mask,uniform,convergence,rastrigin,0.22000035434075246,0.16114029088411952,0.5942620809440484,0.0007077082046222927,42.27
gaussian,rws,binary_mask,gaussian,convergence,rastrigin,0.22184817861801953,0.17383055771742267,0.5890120203310403,0.004736882866186676,36.8
gaussian,rws,two_point,gaussian,convergence,rastrigin,0.23432495032665307,0.16215265370505985,0.5902067592827152,0.0032207322835589025,37.52
uniform,tournament,binary_mask,uniform,generations,himmelblau,0.23447378994263912,0.31715268629705196,1.5890314100747276,0.004401787655645214,30.0
gaussian,tournament,binary_mask,uniform,convergence,rastrigin,0.2441234072084361,0.16372601917694243,0.590410515600226,0.001357460526811849,38.76
gaussian,rws,two_point,uniform,convergence,rastrigin,0.25575385655432603,0.17344118297771666,0.5883676340075574,0.011588264817660843,44.65
uniform,rws,2_parent_average,gaussian,generations,booth,0.2800136995553471,1.226402847456139,9.690378898906616,6.30274899562702e-09,30.0
uniform,tournament,centroid,swap,generations,spherical,0.28525262709001153,0.8573111135256445,7.3756948555893,3.0130314154057024e-10,30.0
uniform,rws,centroid,swap,convergence,spherical,0.2869896089990221,0.9930947537226853,6.977344214362812,4.8186809618194176e-09,65.57
uniform,rws,two_point,gaussian,generations,booth,0.31909769739034016,1.0237433021997604,7.368778011962638,1.4609913199853402e-05,30.0
uniform,rws,2_parent_average,swap,generations,spherical,0.33700730205128543,0.8309041141208708,5.265740125016595,8.886803871846143e-12,30.0
uniform,rws,binary_mask,gaussian,generations,booth,0.3554744022613122,1.690957159345133,16.762740877141987,0.0006799397618205729,30.0
gaussian,rws,2_parent_average,gaussian,generations,rastrigin,0.39040584670115536,0.4457483243772549,2.040253266077954,1.1277009271282168e-05,30.0
gaussian,tournament,2_parent_average,gaussian,generations,rastrigin,0.392775891159058,0.6140214948611142,4.055984575124656,0.000306105291063119,30.0
gaussian,tournament,2_parent_average,uniform,generations,rastrigin,0.40690317345347504,0.4767256003305326,2.5502842900086584,4.199060730769588e-05,30.0
gaussian,rws,2_parent_average,uniform,generations,rastrigin,0.4210797961476742,0.4874656535659191,2.292149711704628,0.00032515736258176275,30.0
gaussian,rws,centroid,gaussian,generations,rastrigin,0.46966544397098203,0.6238913159158844,3.132103932741554,0.0003821403104353749,30.0
gaussian,tournament,centroid,uniform,generations,rastrigin,0.481741525668034,0.5360062712615069,2.5778521972454627,0.0010182794441959686,30.0
gaussian,rws,2_parent_average,swap,generations,booth,0.48410419899240476,0.9079966428380252,6.1521692145476035,6.65232483492589e-06,30.0
uniform,tournament,centroid,swap,convergence,spherical,0.48525238160252854,1.1660737579287288,5.45964129782358,1.1426632490699436e-10,99.49
gaussian,tournament,two_point,gaussian,generations,rastrigin,0.48848167325255404,0.5228590180082224,2.370313917534304,0.0008835172329142438,30.0
gaussian,rws,binary_mask,gaussian,generations,rastrigin,0.5034247688389324,0.4861902259866008,2.1227679553820593,0.002143631946161406,30.0
gaussian,rws,centroid,uniform,generations,rastrigin,0.5060793879765653,0.6021522474681753,4.002511879024137,0.0010512444437758006,30.0
uniform,tournament,2_parent_average,uniform,generations,rastrigin,0.5442096936917284,0.5016595697718192,1.7579608175835446,0.0008245422796520074,30.0
uniform,rws,2_parent_average,uniform,generations,rastrigin,0.5537505642545029,0.7153400036945157,4.255994300190862,0.00039308969753903966,30.0
gaussian,tournament,binary_mask,gaussian,generations,rastrigin,0.5641916376126779,0.6372398250300938,4.256973472468932,0.001120443269961413,30.0
gaussian,tournament,centroid,gaussian,generations,rastrigin,0.5647244054585716,0.6008059118442688,2.50071492691432,7.040449705186802e-05,30.0
gaussian,tournament,two_point,uniform,generations,rastrigin,0.5651712756181573,0.4881047932291964,2.1915877276719016,0.008036719111288448,30.0
uniform,tournament,centroid,swap,convergence,booth,0.5891870426429324,1.4574258676140663,11.4758406379918,8.149079224017535e-05,119.13
gaussian,tournament,binary_mask,uniform,generations,rastrigin,0.590516682752488,0.47319289862394476,1.8765444858004727,0.0012090662503574379,30.0
gaussian,rws,two_point,gaussian,generations,rastrigin,0.5914614216849996,0.5615285569993407,2.496732367217227,0.005819145447404139,30.0
uniform,tournament,two_point,gaussian,generations,rastrigin,0.604438126923366,0.7255232005560356,4.293047081160168,0.0011852506104936822,30.0
gaussian,tournament,2_parent_average,swap,generations,booth,0.6077186545781861,1.824919074051054,14.344506573784356,6.582561612790888e-08,30.0
gaussian,rws,2_parent_average,swap,convergence,booth,0.6087401226537136,1.5833415815240066,11.290715673336713,1.6633018994899688e-06,109.22
uniform,tournament,centroid,uniform,generations,rastrigin,0.6171273555958336,0.5688827425633355,2.392797670650971,0.00012907317012889052,30.0
gaussian,tournament,centroid,swap,convergence,booth,0.6304410812304204,1.4163800853692587,7.971464579628851,3.31061780605115e-05,118.94
uniform,tournament,binary_mask,gaussian,generations,rastrigin,0.6401324378020299,0.6378949289278709,2.7055593007421876,0.0045583856299487024,30.0
gaussian,rws,binary_mask,uniform,generations,rastrigin,0.6454192725458714,0.5538003471022027,2.312797785797361,0.0043445921284259725,30.0
gaussian,tournament,centroid,swap,generations,booth,0.6583140120823034,1.1837516432460837,6.12682872535007,1.3489697032915324e-07,30.0
uniform,tournament,binary_mask,uniform,generations,rastrigin,0.6672306899322535,0.54953274318495,2.04858653760553,0.017655956115071092,30.0
uniform,tournament,two_point,uniform,generations,rastrigin,0.6742965121068235,0.5580112412273414,2.422986048251463,0.0034556204591886797,30.0
uniform,tournament,2_parent_average,gaussian,generations,rastrigin,0.681332207701777,0.926825224404474,5.458639861218401,1.3162798925492325e-05,30.0
uniform,rws,centroid,uniform,generations,rastrigin,0.6896041986484747,0.638577230971117,2.501762865590525,1.7036172209827782e-05,30.0
uniform,rws,2_parent_average,gaussian,generations,rastrigin,0.7075239527372779,0.7625411330889529,4.129940797720167,3.0985516147552516e-05,30.0
gaussian,rws,two_point,uniform,generations,rastrigin,0.7302878584686464,0.7687542203374758,5.490018762760812,0.00845345062005265,30.0
gaussian,rws,centroid,swap,convergence,booth,0.7331630079095846,1.4027343225143665,6.119581218098878,3.1817801339871974e-06,138.3
uniform,tournament,2_parent_average,swap,generations,booth,0.7338140467693486,2.3173630537066465,20.827720303248,1.4192970453642658e-06,30.0
uniform,tournament,two_point,swap,convergence,spherical,0.7370465065545388,1.2403825227019556,8.116885466719678,3.512849682148907e-05,172.6
uniform,rws,two_point,swap,convergence,spherical,0.7590021260866052,1.2711881502376488,8.270941554880675,1.4015785074852747e-05,182.53
uniform,tournament,centroid,gaussian,generations,rastrigin,0.7679744777972899,0.6954146294732306,3.7600622594699544,0.00383870287796384,30.0
gaussian,tournament,2_parent_average,swap,convergence,booth,0.7794324484047018,2.9005181311282957,26.806650182498885,1.7176237612960312e-07,104.33
uniform,rws,2_parent_average,swap,generations,booth,0.7821567111908803,2.3583257866628142,16.58960417152284,1.4537565134737765e-05,30.0
gaussian,rws,centroid,swap,convergence,rastrigin,0.7855746427752643,0.9045014450941612,3.8731429163836424,3.168274638198909e-07,235.6
uniform,rws,binary_mask,gaussian,generations,rastrigin,0.7949644597559381,0.8073900471815186,5.087017381649478,0.006098826741329333,30.0
uniform,rws,centroid,gaussian,generations,rastrigin,0.7992779479312041,0.696131279998331,2.6498755682276673,0.0001405719338336553,30.0
uniform,rws,centroid,swap,convergence,booth,0.8155608335026436,1.9812136735901795,11.582792535650219,6.383382733454504e-06,133.46
uniform,rws,two_point,gaussian,generations,rastrigin,0.8726009545350949,0.8906377845839506,4.905292490863864,0.0006298370220818583,30.0
gaussian,rws,centroid,swap,generations,rastrigin,0.9020349863282369,1.2160926397975744,9.034509077513484,8.740987773592224e-07,30.0
uniform,rws,two_point,uniform,generations,rastrigin,0.90893981533632,0.8018629166460035,4.086841523174813,0.005285648029580869,30.0
uniform,tournament,binary_mask,swap,generations,spherical,0.9093381585771704,1.3889077881292429,8.281154412558005,0.0005817414803198011,30.0
uniform,rws,two_point,swap,generations,spherical,0.9304355009056324,1.7238724515845556,8.94335713818407,0.002944391717111678,30.0
uniform,rws,binary_mask,uniform,generations,rastrigin,0.953821967341231,0.8651024573749996,4.489790503919394,0.0010654776400720323,30.0
uniform,rws,binary_mask,swap,generations,spherical,1.003889863318303,1.5986480652798538,10.158777017286383,0.00020470982553771988,30.0
gaussian,rws,2_parent_average,swap,generations,rastrigin,1.1343613052632187,1.177183609959777,6.13924648101189,3.772981926886132e-12,30.0
uniform,tournament,binary_mask,swap,convergence,spherical,1.1442550206272843,2.7793975889351312,18.48068966359874,0.0001127119361281384,182.32
gaussian,rws,centroid,swap,generations,booth,1.1465994443595655,3.939279753308884,34.1240892361335,0.0006252931747607749,30.0
uniform,rws,centroid,swap,generations,booth,1.146949186012616,5.059468037100338,37.817638477736814,1.8996462954202964e-06,30.0
gaussian,rws,2_parent_average,swap,convergence,rastrigin,1.1619783954184453,1.1734614278749425,4.434983246290626,6.171345319216925e-06,285.86
uniform,tournament,two_point,swap,generations,spherical,1.1712697033198671,2.0656427901568684,12.419593353852239,3.307565473925057e-05,30.0
uniform,tournament,2_parent_average,swap,convergence,booth,1.2168917534514216,3.254916386501306,19.7987728067895,2.621419285192189e-08,166.16
uniform,rws,binary_mask,swap,convergence,spherical,1.2227580799804463,1.906005617726799,12.692763963075821,1.4423050204884489e-05,240.72
gaussian,tournament,binary_mask,swap,generations,booth,1.232535952395987,1.4637139893150342,9.716283253167894,0.0025621787490974135,30.0
uniform,rws,centroid,swap,convergence,rastrigin,1.2871873136324234,1.5525264247200234,8.556207140946713,2.8388117101485477e-07,328.18
gaussian,tournament,centroid,swap,convergence,rastrigin,1.3204633448097716,1.275505132609775,7.926261510875836,6.216360237232266e-05,354.33
gaussian,rws,binary_mask,swap,convergence,booth,1.3239504309510044,1.7022523564132177,9.788935517897087,0.009799551325750536,288.79
gaussian,tournament,two_point,swap,generations,booth,1.3405139800428245,1.3433553987556341,8.254431623977782,0.01871825439575968,30.0
gaussian,rws,two_point,swap,generations,booth,1.3415568241371931,1.817350071927498,12.971939840204247,0.007381821788363787,30.0
gaussian,rws,binary_mask,swap,generations,booth,1.3590796343048066,1.4473223198638019,9.51479784146059,0.006746876251278446,30.0
gaussian,tournament,centroid,swap,generations,rastrigin,1.3780648823791903,1.0633961552176279,4.954200995764534,2.3803181647963356e-13,30.0
uniform,rws,2_parent_average,swap,generations,rastrigin,1.406443372089406,1.4758947881855615,8.959868903177775,7.403982849041313e-07,30.0
gaussian,tournament,binary_mask,swap,convergence,booth,1.444478307314982,1.5606224085079836,10.971041453489807,0.0013867320126079862,317.77
uniform,rws,2_parent_average,swap,convergence,rastrigin,1.4775664322884448,1.6595771150605092,11.697361383419052,3.130325876554707e-05,348.68
gaussian,tournament,two_point,swap,convergence,rastrigin,1.4822430693165922,1.505841038511872,6.61792339101493,7.543400570853009e-07,303.55
uniform,tournament,centroid,swap,generations,booth,1.5214741680576127,3.063121829699882,14.962950746517315,3.6537643242537285e-05,30.0
gaussian,tournament,two_point,swap,convergence,booth,1.5993539452546148,1.829236119999111,8.548542626644478,0.007890742126885031,346.82
gaussian,tournament,2_parent_average,swap,generations,rastrigin,1.6015845602374592,1.730844822573235,9.433749293117398,1.8790871081364457e-09,30.0
gaussian,tournament,2_parent_average,swap,convergence,rastrigin,1.6136329866177577,1.4849495302021574,8.249787405039772,1.2476945805417472e-06,347.81
gaussian,rws,two_point,swap,convergence,booth,1.632796844237611,1.6732519625882445,7.366459624079414,0.052302039373274246,351.74
gaussian,tournament,two_point,swap,generations,rastrigin,1.6802234682270716,1.6803535670188279,8.941628980436333,0.0006263250138616172,30.0
uniform,rws,centroid,swap,generations,rastrigin,1.7199885851715475,1.8979674350025748,10.758776161736463,5.114841883369081e-10,30.0
uniform,tournament,centroid,swap,convergence,rastrigin,1.7756156636043272,1.753206073928697,8.246025971408475,0.000483900968756501,369.58
uniform,rws,2_parent_average,swap,convergence,booth,1.8796084543213951,8.318513455537056,78.17442989678396,2.1728723559836893e-05,143.88
gaussian,tournament,binary_mask,swap,generations,rastrigin,1.9265215608040736,1.7813770800204203,9.449501227970028,5.966363886500403e-06,30.0
gaussian,rws,two_point,swap,convergence,rastrigin,1.9821847121917626,2.049979297175414,11.76891538837424,1.7821335621448497e-05,352.09
gaussian,rws,binary_mask,swap,generations,rastrigin,2.0057574269956766,2.049123095735534,12.146559633513244,5.228938485402068e-05,30.0
gaussian,rws,binary_mask,swap,convergence,rastrigin,2.163204821002996,2.260558109792395,12.168191796624125,0.0005503622045814893,357.11
uniform,tournament,centroid,swap,generations,rastrigin,2.2428802122892635,1.9547592112688006,9.568193026985272,5.584004725278646e-08,30.0
uniform,tournament,2_parent_average,swap,generations,rastrigin,2.3156868863690376,2.481891342797456,12.491613495026783,5.803174010310386e-05,30.0
gaussian,rws,two_point,swap,generations,rastrigin,2.48562600322959,1.8972697402489815,8.056061800918645,0.0013769789895157203,30.0
uniform,tournament,2_parent_average,swap,convergence,rastrigin,2.5415892858929925,2.712085818678184,18.5502093399503,7.693995129898212e-08,390.98
gaussian,tournament,binary_mask,swap,convergence,rastrigin,2.550628294928222,2.1574835242613393,11.469593642693482,0.0028222939353419463,400.33
uniform,rws,2_parent_average,swap,convergence,himmelblau,2.5934379423244582,3.933334116188402,26.51246826280831,1.933481213663626e-06,311.13
uniform,tournament,two_point,swap,generations,rastrigin,2.6641004829601207,2.3680626165452523,10.798599874430852,0.0029521381087000975,30.0
uniform,rws,centroid,swap,convergence,himmelblau,2.746862405150228,3.9267496076338024,21.4811806630533,6.45204074498689e-05,339.47
uniform,rws,two_point,swap,generations,rastrigin,3.134343209905284,3.01779373447354,17.08093136977118,1.854223764397034e-05,30.0
uniform,rws,two_point,swap,convergence,rastrigin,3.1860056508749217,2.5721107357638715,12.379594951034873,0.0020451034661483902,444.03
uniform,tournament,centroid,swap,convergence,himmelblau,3.2031787282050077,3.4891152901793276,13.52536294549741,2.7366236229951726e-05,350.94
uniform,rws,binary_mask,swap,convergence,himmelblau,3.2159126470568484,2.8732462467374815,13.839233655071236,0.03394568097018413,409.89
uniform,tournament,2_parent_average,swap,generations,himmelblau,3.2472169170129153,3.7476184614080954,20.47468806503488,0.0004534492695895437,30.0
uniform,tournament,binary_mask,swap,generations,rastrigin,3.33412951012518,2.8140011217722716,14.898705132442831,3.2766437279008187e-06,30.0
uniform,tournament,two_point,swap,convergence,himmelblau,3.3503543203711077,2.79843890611607,12.57592559704992,0.07396788235274562,434.1
uniform,rws,2_parent_average,swap,generations,himmelblau,3.4114906580078554,5.077718805586924,26.710435259985584,0.00018051037328218453,30.0
uniform,tournament,two_point,swap,convergence,rastrigin,3.4737254648756157,3.082853141652396,18.36938554732746,0.015755157340496595,453.62
uniform,rws,two_point,swap,convergence,himmelblau,3.4760682378441405,3.367056442735354,16.3941751889653,0.03983118123758343,405.09
uniform,tournament,binary_mask,swap,convergence,rastrigin,3.4891751902846955,3.6549917361302318,19.236812183592637,0.00014633212925474481,395.65
uniform,rws,centroid,swap,generations,himmelblau,3.5930518630155497,4.5518493967440845,23.880243710800887,0.0016455261451490837,30.0
uniform,rws,binary_mask,swap,convergence,rastrigin,3.617178927445135,3.2718720682815556,15.624415898998164,0.0064550401223151255,443.97
uniform,tournament,2_parent_average,swap,convergence,himmelblau,3.7291834094378533,4.298049539550767,20.251539275405566,0.002834659820080027,400.26
uniform,tournament,binary_mask,swap,convergence,himmelblau,3.7737893989550937,4.227002344795862,30.89630873140424,0.01537198820791941,439.01
uniform,tournament,centroid,swap,generations,himmelblau,3.7953837403294814,4.050814231579351,17.70068568964344,0.00028813224903325314,30.0
uniform,rws,binary_mask,swap,generations,himmelblau,3.806506829283718,3.977424502490712,24.455865963564943,0.04519644626700953,30.0
uniform,rws,two_point,swap,generations,himmelblau,3.82400305568377,3.2636103646428944,13.989627484527638,0.0076180998876645865,30.0
uniform,rws,binary_mask,swap,generations,rastrigin,4.025206251077473,3.331645406938457,12.53420029773973,5.164081907693685e-05,30.0
uniform,tournament,binary_mask,swap,generations,himmelblau,4.474965089123489,4.66874709426768,20.770771181783307,0.02134258152324226,30.0
uniform,tournament,two_point,swap,generations,himmelblau,4.742746790000572,5.800201988485695,33.945615578080535,0.03483512158280059,30.0
uniform,rws,binary_mask,swap,generations,booth,4.763502742648502,6.092632695380089,28.080615268220427,0.14653265061527337,30.0
uniform,rws,binary_mask,swap,convergence,booth,4.812125116691913,6.130134297897878,38.638056286079866,0.001074349545010898,453.5
gaussian,rws,binary_mask,swap,convergence,himmelblau,4.853287613420949,3.864778212352607,16.01818096096958,0.030271213767083464,434.18
gaussian,tournament,two_point,swap,convergence,himmelblau,5.553239796603667,5.697573242280607,41.14155413960032,0.11271752084701164,463.2
gaussian,rws,two_point,swap,convergence,himmelblau,5.607039859498192,4.976645977916348,31.12197094712078,0.10758950956294562,443.98
uniform,rws,two_point,swap,generations,booth,5.674642644891293,7.388043046628207,37.8273228044515,0.015699663067215968,30.0
uniform,tournament,binary_mask,swap,generations,booth,5.8014370242841675,8.192859338134106,57.4016956009264,0.03336108916426999,30.0
gaussian,tournament,binary_mask,swap,convergence,himmelblau,5.990364250255741,4.988481144953492,33.04486457453572,0.020353716459342863,463.21
uniform,tournament,binary_mask,swap,convergence,booth,6.096081254823319,7.517053754593165,31.302592491361835,0.09321331276674162,434.25
uniform,rws,two_point,swap,convergence,booth,6.109256237516182,7.875575331226902,42.17947562005755,0.01762255495484135,468.09
gaussian,rws,binary_mask,swap,generations,himmelblau,6.115498763421768,7.371082817752897,51.47535840754735,0.062197134204490225,30.0
gaussian,rws,two_point,swap,generations,himmelblau,6.328014516276024,6.198739483434358,45.964018247314996,0.012177303654157635,30.0
uniform,tournament,two_point,swap,generations,booth,7.1979604658192615,10.51430524653497,52.32223889151045,0.006856335643567862,30.0
gaussian,tournament,binary_mask,swap,generations,himmelblau,7.401384279809508,11.580554687550064,77.81877271890681,0.2319747291994802,30.0
uniform,tournament,two_point,swap,convergence,booth,7.734718121267066,10.664579760088506,57.9910882494449,0.008834516615157582,429.31
gaussian,tournament,two_point,swap,generations,himmelblau,7.897670040281019,9.316005314584805,52.76009516744369,0.04825480236270374,30.0
gaussian,tournament,2_parent_average,swap,convergence,himmelblau,10.517026050747326,12.283749186812924,87.69947548470518,0.0071532309248897264,453.61
gaussian,tournament,2_parent_average,swap,generations,himmelblau,11.077541890890986,10.14992570924542,62.91581847139999,0.1628705715758625,30.0
gaussian,rws,2_parent_average,swap,convergence,himmelblau,12.9995785003851,13.490664991578555,69.95544754802273,0.008164298531115645,439.21
gaussian,tournament,centroid,swap,convergence,himmelblau,13.763002331532252,17.085287664145287,98.40262530145544,2.0636938166887084e-06,473.27
gaussian,rws,2_parent_average,swap,generations,himmelblau,13.949295279745993,12.304935204490423,55.598688308179256,0.031103838583488263,30.0
gaussian,rws,centroid,swap,convergence,himmelblau,14.342806153287375,14.100481039960236,54.21029656147919,0.00021179611529445241,449.27
gaussian,tournament,centroid,swap,generations,himmelblau,14.404703819324611,15.60705248779353,76.38068322327698,0.04996459741456098,30.0
gaussian,rws,centroid,swap,generations,himmelblau,14.707551612992168,15.220104061885754,89.14149349178044,0.0003970587456647626,30.0
